customer_id,customer_name,country,total_revenue,orders_count,returns_count,aov,return_rate
C004556,Customer_4556,Unknown,2660,1,1,2660,1
C004911,Customer_4911,Unknown,2660,3,2,886.67,0.667
C000001,Customer_1,United Kingdom,2660,1,1,2660,1
C007010,Customer_7010,France,2660,1,0,2660,0
C009427,Customer_9427,United Kingdom,2658,1,0,2658,0
C007149,Customer_7149,France,2656,1,0,2656,0
C007990,Customer_7990,United Kingdom,2656,1,0,2656,0
C004337,Customer_4337,Unknown,2650,1,1,2650,1
C009901,Customer_9901,Poland,2650,1,0,2650,0
C006943,Customer_6943,Unknown,2646,1,0,2646,0
C002546,Customer_2546,France,2643,1,0,2643,0
C006417,Customer_6417,Unknown,2640,1,0,2640,0
C003523,Customer_3523,Unknown,2635,1,0,2635,0
C008058,Customer_8058,France,2635,1,1,2635,1
C009271,Customer_9271,Germany,2630,1,0,2630,0
C003057,Customer_3057,Poland,2628,1,0,2628,0
C002644,Customer_2644,Poland,2625,1,0,2625,0
C007433,Customer_7433,United Kingdom,2624,1,0,2624,0
C002147,Customer_2147,Germany,2622,1,0,2622,0
C008956,Customer_8956,United Kingdom,2622,1,0,2622,0
C010459,Customer_10459,France,2622,1,1,2622,1
C011187,Customer_11187,France,2620,1,0,2620,0
C010758,Customer_10758,Poland,2620,1,0,2620,0
C006273,Customer_6273,Unknown,2619,1,1,2619,1
C004766,Customer_4766,Poland,2616,1,0,2616,0
C006790,Customer_6790,United Kingdom,2612,1,1,2612,1
C006500,Customer_6500,United Kingdom,2604,1,1,2604,1
C009077,Customer_9077,France,2600,1,1,2600,1
C005470,Customer_5470,Germany,2598,1,0,2598,0
C011754,Customer_11754,Germany,2596,1,0,2596,0
C007190,Customer_7190,Unknown,2594,1,0,2594,0
C010553,Customer_10553,Poland,2592,1,1,2592,1
C003204,Customer_3204,France,2592,1,1,2592,1
C002304,Customer_2304,United Kingdom,2590,1,1,2590,1
C002910,Customer_2910,France,2590,1,0,2590,0
C007699,Customer_7699,United Kingdom,2586,1,0,2586,0
C001635,Customer_1635,Unknown,2586,1,1,2586,1
C003390,Customer_3390,France,2584,1,1,2584,1
C009349,Customer_9349,Germany,2582,1,0,2582,0
C002497,Customer_2497,United Kingdom,2582,1,1,2582,1
C011789,Customer_11789,France,2582,1,1,2582,1
C000454,Customer_454,Germany,2580,1,0,2580,0
C010943,Customer_10943,Germany,2580,1,1,2580,1
C003454,Customer_3454,United Kingdom,2572,1,1,2572,1
C002094,Customer_2094,Poland,2568,1,0,2568,0
C004719,Customer_4719,Unknown,2565,1,1,2565,1
C006520,Customer_6520,France,2562,1,1,2562,1
C004901,Customer_4901,United Kingdom,2560,1,0,2560,0
C000587,Customer_587,Unknown,2559,1,1,2559,1
C003590,Customer_3590,United Kingdom,2556,1,1,2556,1
C009673,Customer_9673,France,2556,1,1,2556,1
C004823,Customer_4823,France,2556,1,1,2556,1
C002039,Customer_2039,Unknown,2550,1,0,2550,0
C006309,Customer_6309,Unknown,2550,1,1,2550,1
C011108,Customer_11108,Poland,2550,1,1,2550,1
C008600,Customer_8600,France,2546,1,0,2546,0
C002852,Customer_2852,Unknown,2540,1,0,2540,0
C002291,Customer_2291,France,2540,1,1,2540,1
C002733,Customer_2733,France,2536,1,0,2536,0
C010802,Customer_10802,United Kingdom,2535,1,0,2535,0
C008486,Customer_8486,Germany,2530,1,0,2530,0
C003862,Customer_3862,Germany,2530,1,0,2530,0
C006336,Customer_6336,United Kingdom,2528,1,0,2528,0
C011343,Customer_11343,France,2527,2,0,1263.5,0
C005462,Customer_5462,Germany,2526,1,0,2526,0
C004750,Customer_4750,France,2526,1,0,2526,0
C008105,Customer_8105,United Kingdom,2526,1,0,2526,0
C003462,Customer_3462,Unknown,2524,1,1,2524,1
C011645,Customer_11645,United Kingdom,2522,1,0,2522,0
C011345,Customer_11345,France,2520,1,0,2520,0
C010763,Customer_10763,United Kingdom,2518,1,1,2518,1
C003432,Customer_3432,Germany,2517,1,0,2517,0
C011528,Customer_11528,Unknown,2514,1,0,2514,0
C000964,Customer_964,United Kingdom,2514,1,0,2514,0
C007981,Customer_7981,Poland,2506,1,0,2506,0
C008632,Customer_8632,Germany,2504,1,0,2504,0
C009803,Customer_9803,United Kingdom,2500,1,0,2500,0
C005289,Customer_5289,Unknown,2499,1,0,2499,0
C011172,Customer_11172,France,2499,1,0,2499,0
C002387,Customer_2387,France,2494,1,0,2494,0
C008379,Customer_8379,Poland,2488,1,0,2488,0
C007292,Customer_7292,United Kingdom,2487,2,0,1243.5,0
C005834,Customer_5834,United Kingdom,2482,1,0,2482,0
C009008,Customer_9008,Germany,2481,1,1,2481,1
C006387,Customer_6387,France,2480,1,1,2480,1
C001167,Customer_1167,Germany,2475,1,0,2475,0
C001440,Customer_1440,United Kingdom,2475,1,1,2475,1
C001114,Customer_1114,France,2470,2,1,1235,0.5
C001927,Customer_1927,France,2470,1,1,2470,1
C009461,Customer_9461,Unknown,2470,1,0,2470,0
C006229,Customer_6229,Poland,2470,1,1,2470,1
C008054,Customer_8054,France,2468,1,1,2468,1
C003797,Customer_3797,Poland,2468,1,1,2468,1
C011964,Customer_11964,Poland,2468,1,0,2468,0
C004046,Customer_4046,United Kingdom,2464,2,1,1232,0.5
C006101,Customer_6101,Poland,2464,1,0,2464,0
C008774,Customer_8774,United Kingdom,2462,2,2,1231,1
C005543,Customer_5543,Poland,2460,1,0,2460,0
C007551,Customer_7551,Unknown,2458,1,0,2458,0
C011925,Customer_11925,France,2458,1,1,2458,1
C010417,Customer_10417,France,2456,1,0,2456,0
C010941,Customer_10941,France,2450,1,0,2450,0
C010772,Customer_10772,France,2448,2,1,1224,0.5
C007198,Customer_7198,Unknown,2445,1,0,2445,0
C005591,Customer_5591,Poland,2440,1,0,2440,0
C009874,Customer_9874,Poland,2433,1,1,2433,1
C004129,Customer_4129,Poland,2432,1,0,2432,0
C005993,Customer_5993,Germany,2432,2,1,1216,0.5
C011958,Customer_11958,Unknown,2428,1,0,2428,0
C010460,Customer_10460,Poland,2424,1,0,2424,0
C005778,Customer_5778,United Kingdom,2421,1,0,2421,0
C010071,Customer_10071,Germany,2421,1,1,2421,1
C010065,Customer_10065,Poland,2420,1,1,2420,1
C011599,Customer_11599,Poland,2415,1,0,2415,0
C006403,Customer_6403,Germany,2412,1,0,2412,0
C005072,Customer_5072,Germany,2412,1,0,2412,0
C003976,Customer_3976,Poland,2412,1,0,2412,0
C011737,Customer_11737,Germany,2410,1,0,2410,0
C008711,Customer_8711,Poland,2410,1,0,2410,0
C004824,Customer_4824,United Kingdom,2409,1,0,2409,0
C010277,Customer_10277,Germany,2404,1,0,2404,0
C009827,Customer_9827,France,2402,2,1,1201,0.5
C009166,Customer_9166,United Kingdom,2400,1,0,2400,0
C007969,Customer_7969,Germany,2400,1,0,2400,0
C008548,Customer_8548,United Kingdom,2400,1,1,2400,1
C008071,Customer_8071,France,2400,1,1,2400,1
C000141,Customer_141,United Kingdom,2397,1,1,2397,1
C008245,Customer_8245,Germany,2397,1,0,2397,0
C000255,Customer_255,France,2394,2,1,1197,0.5
C002855,Customer_2855,France,2392,1,0,2392,0
C006538,Customer_6538,United Kingdom,2392,1,0,2392,0
C009820,Customer_9820,United Kingdom,2391,1,1,2391,1
C004182,Customer_4182,Poland,2388,1,0,2388,0
C010734,Customer_10734,Poland,2388,1,1,2388,1
C009052,Customer_9052,Poland,2385,1,1,2385,1
C011228,Customer_11228,United Kingdom,2384,1,1,2384,1
C001580,Customer_1580,France,2380,1,1,2380,1
C004985,Customer_4985,Germany,2380,1,1,2380,1
C010928,Customer_10928,France,2376,1,0,2376,0
C000558,Customer_558,Poland,2376,1,1,2376,1
C003673,Customer_3673,Poland,2372,1,0,2372,0
C003254,Customer_3254,France,2370,1,0,2370,0
C002198,Customer_2198,Poland,2370,1,0,2370,0
C002061,Customer_2061,Germany,2366,1,1,2366,1
C004395,Customer_4395,France,2364,1,1,2364,1
C011753,Customer_11753,France,2360,1,1,2360,1
C002052,Customer_2052,United Kingdom,2356,1,1,2356,1
C008080,Customer_8080,United Kingdom,2355,1,0,2355,0
C009583,Customer_9583,Germany,2355,1,0,2355,0
C011028,Customer_11028,Germany,2352,1,0,2352,0
C003383,Customer_3383,United Kingdom,2352,1,1,2352,1
C002205,Customer_2205,France,2348,1,0,2348,0
C004497,Customer_4497,United Kingdom,2345,1,0,2345,0
C003385,Customer_3385,Germany,2342,1,1,2342,1
C005660,Customer_5660,Germany,2342,1,1,2342,1
C003326,Customer_3326,Poland,2340,1,1,2340,1
C007434,Customer_7434,Unknown,2340,1,0,2340,0
C006460,Customer_6460,France,2340,1,0,2340,0
C010684,Customer_10684,United Kingdom,2336,1,1,2336,1
C005912,Customer_5912,Unknown,2336,1,0,2336,0
C000748,Customer_748,Germany,2334,1,0,2334,0
C004949,Customer_4949,United Kingdom,2331,1,1,2331,1
C005629,Customer_5629,Germany,2325,1,0,2325,0
C000757,Customer_757,United Kingdom,2324,1,0,2324,0
C004487,Customer_4487,Poland,2322,1,0,2322,0
C002698,Customer_2698,Poland,2319,2,0,1159.5,0
C011085,Customer_11085,Unknown,2318,1,0,2318,0
C000678,Customer_678,France,2318,1,1,2318,1
C005286,Customer_5286,Germany,2308,1,0,2308,0
C000364,Customer_364,France,2307,1,1,2307,1
C003940,Customer_3940,Unknown,2304,1,1,2304,1
C003898,Customer_3898,Poland,2296,1,0,2296,0
C001228,Customer_1228,Unknown,2296,1,1,2296,1
C005231,Customer_5231,Unknown,2296,1,1,2296,1
C000013,Customer_13,Unknown,2295,1,0,2295,0
C007924,Customer_7924,United Kingdom,2295,1,1,2295,1
C011384,Customer_11384,United Kingdom,2292,1,0,2292,0
C000768,Customer_768,Poland,2292,1,1,2292,1
C000422,Customer_422,Germany,2290,1,0,2290,0
C010223,Customer_10223,United Kingdom,2289,1,1,2289,1
C000314,Customer_314,United Kingdom,2288,1,0,2288,0
C000842,Customer_842,United Kingdom,2283,1,1,2283,1
C006935,Customer_6935,Germany,2272,1,0,2272,0
C000329,Customer_329,Germany,2270,1,1,2270,1
C006769,Customer_6769,Unknown,2270,1,1,2270,1
C011903,Customer_11903,France,2270,1,0,2270,0
C004056,Customer_4056,Unknown,2270,1,0,2270,0
C001260,Customer_1260,United Kingdom,2269,2,0,1134.5,0
C005103,Customer_5103,Unknown,2264,1,0,2264,0
C010019,Customer_10019,Germany,2264,1,0,2264,0
C001108,Customer_1108,Germany,2262,1,0,2262,0
C004677,Customer_4677,Unknown,2262,2,0,1131,0
C009903,Customer_9903,United Kingdom,2258,1,1,2258,1
C007897,Customer_7897,Unknown,2258,1,0,2258,0
C006536,Customer_6536,Poland,2255,1,0,2255,0
C008654,Customer_8654,Unknown,2252,1,0,2252,0
C003363,Customer_3363,France,2250,1,1,2250,1
C002389,Customer_2389,United Kingdom,2248,1,1,2248,1
C007587,Customer_7587,United Kingdom,2244,1,0,2244,0
C007497,Customer_7497,United Kingdom,2244,1,1,2244,1
C001461,Customer_1461,Germany,2242,1,0,2242,0
C003278,Customer_3278,Unknown,2236,1,0,2236,0
C008179,Customer_8179,Unknown,2228,1,0,2228,0
C005856,Customer_5856,Germany,2222,1,0,2222,0
C007966,Customer_7966,France,2210,1,0,2210,0
C004630,Customer_4630,Germany,2204,1,0,2204,0
C009018,Customer_9018,United Kingdom,2202,1,1,2202,1
C001272,Customer_1272,Unknown,2202,1,0,2202,0
C011044,Customer_11044,United Kingdom,2202,1,0,2202,0
C003408,Customer_3408,Germany,2200,2,1,1100,0.5
C000073,Customer_73,France,2196,1,0,2196,0
C000345,Customer_345,France,2196,1,0,2196,0
C006706,Customer_6706,France,2194,1,0,2194,0
C009917,Customer_9917,Unknown,2192,1,0,2192,0
C001000,Customer_1000,Poland,2192,1,0,2192,0
C000990,Customer_990,Unknown,2188,1,0,2188,0
C005790,Customer_5790,Poland,2187,1,0,2187,0
C000874,Customer_874,Unknown,2184,1,1,2184,1
C000596,Customer_596,Unknown,2179,2,0,1089.5,0
C003189,Customer_3189,Unknown,2176,1,0,2176,0
C007567,Customer_7567,Germany,2174,2,0,1087,0
C002738,Customer_2738,Poland,2169,1,1,2169,1
C003625,Customer_3625,Germany,2168,1,0,2168,0
C002705,Customer_2705,United Kingdom,2160,1,0,2160,0
C006052,Customer_6052,France,2160,1,0,2160,0
C004830,Customer_4830,Unknown,2160,1,0,2160,0
C010361,Customer_10361,France,2151,1,1,2151,1
C011531,Customer_11531,Germany,2148,1,0,2148,0
C000861,Customer_861,Unknown,2146,1,0,2146,0
C010767,Customer_10767,Poland,2144,1,1,2144,1
C008580,Customer_8580,Unknown,2140,1,0,2140,0
C000448,Customer_448,Unknown,2138,1,0,2138,0
C004627,Customer_4627,Unknown,2134,1,0,2134,0
C002573,Customer_2573,Germany,2128,1,0,2128,0
C000121,Customer_121,Unknown,2127,1,0,2127,0
C000048,Customer_48,Unknown,2125,1,0,2125,0
C009520,Customer_9520,United Kingdom,2120,1,0,2120,0
C006791,Customer_6791,France,2118,1,0,2118,0
C002131,Customer_2131,Poland,2116,1,0,2116,0
C007989,Customer_7989,Poland,2115,1,1,2115,1
C011891,Customer_11891,France,2112,1,0,2112,0
C001679,Customer_1679,United Kingdom,2112,1,0,2112,0
C011477,Customer_11477,Germany,2110,1,0,2110,0
C000592,Customer_592,Germany,2109,1,1,2109,1
C005199,Customer_5199,France,2106,1,1,2106,1
C000259,Customer_259,Germany,2106,1,0,2106,0
C007457,Customer_7457,United Kingdom,2098,1,0,2098,0
C008628,Customer_8628,France,2090,1,1,2090,1
C007923,Customer_7923,Poland,2090,2,0,1045,0
C006177,Customer_6177,United Kingdom,2088,1,1,2088,1
C007772,Customer_7772,Poland,2088,1,1,2088,1
C007613,Customer_7613,Germany,2087,2,0,1043.5,0
C003375,Customer_3375,United Kingdom,2085,1,0,2085,0
C006488,Customer_6488,Germany,2084,1,0,2084,0
C006440,Customer_6440,United Kingdom,2082,1,1,2082,1
C010163,Customer_10163,France,2078,1,1,2078,1
C001229,Customer_1229,France,2078,1,0,2078,0
C002742,Customer_2742,Unknown,2070,1,0,2070,0
C009047,Customer_9047,France,2065,1,1,2065,1
C002885,Customer_2885,Unknown,2058,1,0,2058,0
C004512,Customer_4512,France,2058,1,1,2058,1
C011654,Customer_11654,France,2055,1,0,2055,0
C007263,Customer_7263,Unknown,2050,1,0,2050,0
C008126,Customer_8126,Unknown,2036,1,0,2036,0
C005522,Customer_5522,Poland,2034,2,0,1017,0
C010839,Customer_10839,Poland,2033,2,0,1016.5,0
C008442,Customer_8442,United Kingdom,2030,1,1,2030,1
C009528,Customer_9528,Germany,2028,1,0,2028,0
C009286,Customer_9286,Poland,2026,2,0,1013,0
C010843,Customer_10843,United Kingdom,2025,1,0,2025,0
C011963,Customer_11963,Germany,2025,1,0,2025,0
C003061,Customer_3061,Poland,2020,2,0,1010,0
C003886,Customer_3886,France,2016,1,0,2016,0
C010598,Customer_10598,Poland,2015,1,0,2015,0
C002424,Customer_2424,France,2010,1,0,2010,0
C005555,Customer_5555,Germany,2008,1,0,2008,0
C009339,Customer_9339,France,2007,1,0,2007,0
C003490,Customer_3490,Germany,2002,1,0,2002,0
C002231,Customer_2231,France,2001,1,0,2001,0
C002050,Customer_2050,France,1996,1,1,1996,1
C011596,Customer_11596,Poland,1996,1,0,1996,0
C010725,Customer_10725,France,1995,1,0,1995,0
C011217,Customer_11217,Unknown,1995,1,0,1995,0
C000334,Customer_334,France,1992,1,0,1992,0
C007817,Customer_7817,France,1988,1,0,1988,0
C001733,Customer_1733,Unknown,1980,1,0,1980,0
C001522,Customer_1522,Poland,1980,1,1,1980,1
C001884,Customer_1884,Poland,1980,1,1,1980,1
C003851,Customer_3851,Germany,1980,1,0,1980,0
C010732,Customer_10732,Unknown,1978,1,0,1978,0
C000184,Customer_184,Germany,1978,2,0,989,0
C001936,Customer_1936,Unknown,1976,1,0,1976,0
C000598,Customer_598,Poland,1972,1,0,1972,0
C010344,Customer_10344,United Kingdom,1972,1,1,1972,1
C006916,Customer_6916,France,1971,2,1,985.5,0.5
C010559,Customer_10559,Germany,1962,1,0,1962,0
C009754,Customer_9754,Unknown,1960,1,0,1960,0
C004030,Customer_4030,Germany,1958,1,0,1958,0
C006977,Customer_6977,Poland,1956,1,0,1956,0
C009258,Customer_9258,Germany,1953,1,0,1953,0
C007490,Customer_7490,Germany,1950,1,0,1950,0
C006994,Customer_6994,Unknown,1947,1,1,1947,1
C002519,Customer_2519,Unknown,1944,1,1,1944,1
C003827,Customer_3827,Germany,1944,1,1,1944,1
C011927,Customer_11927,Unknown,1942,1,1,1942,1
C006457,Customer_6457,United Kingdom,1942,1,0,1942,0
C000552,Customer_552,Germany,1940,1,0,1940,0
C006078,Customer_6078,Poland,1939,2,0,969.5,0
C006568,Customer_6568,Poland,1932,1,1,1932,1
C003030,Customer_3030,Poland,1928,1,0,1928,0
C003905,Customer_3905,United Kingdom,1926,1,0,1926,0
C002591,Customer_2591,Germany,1926,1,0,1926,0
C005706,Customer_5706,Poland,1924,1,1,1924,1
C000152,Customer_152,Germany,1919,2,0,959.5,0
C006564,Customer_6564,United Kingdom,1917,1,0,1917,0
C007797,Customer_7797,United Kingdom,1915,1,0,1915,0
C002989,Customer_2989,Poland,1908,1,0,1908,0
C000927,Customer_927,Germany,1888,1,0,1888,0
C006699,Customer_6699,United Kingdom,1887,1,1,1887,1
C008855,Customer_8855,Germany,1887,2,0,943.5,0
C001450,Customer_1450,Unknown,1884,1,0,1884,0
C001751,Customer_1751,Unknown,1882,2,0,941,0
C002648,Customer_2648,Poland,1880,1,1,1880,1
C008437,Customer_8437,Germany,1876,1,1,1876,1
C005415,Customer_5415,Unknown,1876,1,1,1876,1
C008243,Customer_8243,France,1872,1,0,1872,0
C006712,Customer_6712,United Kingdom,1869,1,1,1869,1
C011097,Customer_11097,Poland,1868,1,1,1868,1
C000379,Customer_379,Unknown,1868,1,0,1868,0
C010177,Customer_10177,Germany,1866,1,0,1866,0
C001359,Customer_1359,Germany,1866,1,1,1866,1
C009482,Customer_9482,Poland,1864,1,1,1864,1
C000672,Customer_672,Poland,1860,1,0,1860,0
C002144,Customer_2144,France,1858,2,1,929,0.5
C006373,Customer_6373,Germany,1855,1,0,1855,0
C001288,Customer_1288,France,1854,1,0,1854,0
C009273,Customer_9273,France,1848,1,0,1848,0
C000085,Customer_85,Germany,1845,1,1,1845,1
C008268,Customer_8268,Germany,1842,1,1,1842,1
C005283,Customer_5283,Unknown,1840,1,0,1840,0
C011144,Customer_11144,United Kingdom,1840,1,1,1840,1
C011553,Customer_11553,United Kingdom,1836,1,0,1836,0
C000196,Customer_196,Unknown,1836,1,1,1836,1
C005827,Customer_5827,Poland,1834,1,0,1834,0
C006550,Customer_6550,Unknown,1832,2,1,916,0.5
C004342,Customer_4342,United Kingdom,1830,1,1,1830,1
C005721,Customer_5721,Poland,1821,1,0,1821,0
C009361,Customer_9361,Germany,1820,1,1,1820,1
C011936,Customer_11936,Poland,1820,1,0,1820,0
C008840,Customer_8840,Unknown,1818,1,0,1818,0
C004200,Customer_4200,United Kingdom,1812,1,1,1812,1
C001586,Customer_1586,France,1806,1,0,1806,0
C001125,Customer_1125,Germany,1804,1,0,1804,0
C008218,Customer_8218,France,1803,1,1,1803,1
C009785,Customer_9785,Unknown,1803,2,0,901.5,0
C007281,Customer_7281,United Kingdom,1794,1,0,1794,0
C000041,Customer_41,United Kingdom,1794,1,0,1794,0
C006659,Customer_6659,United Kingdom,1788,1,1,1788,1
C000623,Customer_623,United Kingdom,1788,1,1,1788,1
C000012,Customer_12,France,1776,1,0,1776,0
C009043,Customer_9043,Poland,1774,2,1,887,0.5
C009977,Customer_9977,Unknown,1770,1,0,1770,0
C001218,Customer_1218,Unknown,1766,1,0,1766,0
C011407,Customer_11407,France,1761,1,0,1761,0
C010809,Customer_10809,United Kingdom,1758,1,0,1758,0
C008794,Customer_8794,France,1756,1,0,1756,0
C005698,Customer_5698,United Kingdom,1752,1,0,1752,0
C011029,Customer_11029,United Kingdom,1746,1,0,1746,0
C001499,Customer_1499,Poland,1742,1,1,1742,1
C004325,Customer_4325,Poland,1740,1,1,1740,1
C004161,Customer_4161,United Kingdom,1730,1,0,1730,0
C003569,Customer_3569,Poland,1728,1,0,1728,0
C008802,Customer_8802,Germany,1728,1,1,1728,1
C005535,Customer_5535,Poland,1725,1,0,1725,0
C002948,Customer_2948,Unknown,1722,1,1,1722,1
C002224,Customer_2224,Poland,1720,1,1,1720,1
C005065,Customer_5065,Unknown,1718,1,0,1718,0
C004394,Customer_4394,Germany,1716,1,0,1716,0
C007115,Customer_7115,United Kingdom,1716,1,1,1716,1
C001352,Customer_1352,Unknown,1715,1,0,1715,0
C004206,Customer_4206,France,1714,1,1,1714,1
C006242,Customer_6242,Unknown,1706,1,0,1706,0
C005226,Customer_5226,Germany,1702,1,1,1702,1
C004313,Customer_4313,United Kingdom,1692,1,0,1692,0
C010935,Customer_10935,Poland,1692,1,1,1692,1
C001846,Customer_1846,France,1690,1,0,1690,0
C008196,Customer_8196,France,1689,2,1,844.5,0.5
C004340,Customer_4340,Germany,1689,1,0,1689,0
C009004,Customer_9004,France,1688,1,0,1688,0
C005723,Customer_5723,United Kingdom,1686,1,0,1686,0
C007954,Customer_7954,Germany,1684,1,1,1684,1
C011071,Customer_11071,Poland,1680,1,1,1680,1
C009845,Customer_9845,United Kingdom,1674,1,1,1674,1
C003965,Customer_3965,France,1671,1,1,1671,1
C004010,Customer_4010,United Kingdom,1668,1,1,1668,1
C000545,Customer_545,France,1662,1,0,1662,0
C001103,Customer_1103,Germany,1656,1,0,1656,0
C010146,Customer_10146,Germany,1650,1,0,1650,0
C006878,Customer_6878,United Kingdom,1650,1,1,1650,1
C008156,Customer_8156,Poland,1646,1,0,1646,0
C010383,Customer_10383,Unknown,1644,1,0,1644,0
C006694,Customer_6694,France,1640,1,1,1640,1
C003727,Customer_3727,Germany,1638,1,0,1638,0
C005354,Customer_5354,France,1638,1,1,1638,1
C011542,Customer_11542,Poland,1635,1,0,1635,0
C006604,Customer_6604,France,1630,1,1,1630,1
C005651,Customer_5651,France,1626,1,0,1626,0
C006333,Customer_6333,Unknown,1624,1,0,1624,0
C003474,Customer_3474,Unknown,1624,1,0,1624,0
C007579,Customer_7579,United Kingdom,1622,1,0,1622,0
C009864,Customer_9864,United Kingdom,1620,1,1,1620,1
C008145,Customer_8145,Germany,1617,1,0,1617,0
C000848,Customer_848,France,1616,1,1,1616,1
C011219,Customer_11219,France,1613,2,1,806.5,0.5
C007466,Customer_7466,France,1611,1,1,1611,1
C004873,Customer_4873,Germany,1611,2,1,805.5,0.5
C007150,Customer_7150,Poland,1610,1,0,1610,0
C003103,Customer_3103,France,1608,1,1,1608,1
C001269,Customer_1269,Unknown,1604,1,0,1604,0
C002312,Customer_2312,United Kingdom,1600,1,0,1600,0
C000003,Customer_3,Poland,1596,1,0,1596,0
C003174,Customer_3174,United Kingdom,1594,2,0,797,0
C003761,Customer_3761,France,1592,1,0,1592,0
C003271,Customer_3271,United Kingdom,1590,1,1,1590,1
C008621,Customer_8621,Unknown,1588,1,1,1588,1
C001419,Customer_1419,Unknown,1584,1,0,1584,0
C004326,Customer_4326,Germany,1584,1,0,1584,0
C005193,Customer_5193,Unknown,1582,2,1,791,0.5
C008250,Customer_8250,United Kingdom,1580,2,0,790,0
C000908,Customer_908,Poland,1580,1,0,1580,0
C007175,Customer_7175,Unknown,1580,1,1,1580,1
C010539,Customer_10539,Germany,1580,1,0,1580,0
C008450,Customer_8450,Germany,1580,1,0,1580,0
C006463,Customer_6463,United Kingdom,1580,1,0,1580,0
C008306,Customer_8306,United Kingdom,1580,1,0,1580,0
C006307,Customer_6307,France,1578,2,1,789,0.5
C003286,Customer_3286,France,1578,1,0,1578,0
C001449,Customer_1449,France,1578,1,0,1578,0
C007689,Customer_7689,United Kingdom,1572,1,1,1572,1
C001030,Customer_1030,Unknown,1572,1,1,1572,1
C002165,Customer_2165,Poland,1568,1,0,1568,0
C003019,Customer_3019,Unknown,1566,1,0,1566,0
C002794,Customer_2794,Germany,1563,1,1,1563,1
C003835,Customer_3835,Poland,1562,1,0,1562,0
C011646,Customer_11646,Poland,1560,1,1,1560,1
C007022,Customer_7022,France,1560,1,0,1560,0
C000631,Customer_631,France,1558,1,0,1558,0
C005566,Customer_5566,Germany,1552,1,0,1552,0
C004022,Customer_4022,Unknown,1551,1,0,1551,0
C000490,Customer_490,Germany,1548,1,1,1548,1
C000829,Customer_829,Unknown,1542,1,0,1542,0
C008485,Customer_8485,Poland,1540,1,1,1540,1
C003867,Customer_3867,Unknown,1540,1,1,1540,1
C009035,Customer_9035,Unknown,1536,1,1,1536,1
C000497,Customer_497,Poland,1532,1,0,1532,0
C002982,Customer_2982,United Kingdom,1528,1,1,1528,1
C009190,Customer_9190,Germany,1528,1,0,1528,0
C010118,Customer_10118,United Kingdom,1525,1,0,1525,0
C007781,Customer_7781,Germany,1521,1,0,1521,0
C000643,Customer_643,Poland,1515,1,0,1515,0
C007419,Customer_7419,United Kingdom,1512,1,1,1512,1
C000202,Customer_202,Germany,1512,1,0,1512,0
C007856,Customer_7856,Unknown,1509,1,0,1509,0
C000030,Customer_30,Poland,1505,1,0,1505,0
C004436,Customer_4436,Unknown,1500,1,1,1500,1
C005882,Customer_5882,United Kingdom,1500,1,0,1500,0
C002358,Customer_2358,Germany,1499,1,0,1499,0
C005578,Customer_5578,France,1498,1,0,1498,0
C009363,Customer_9363,Poland,1498,1,1,1498,1
C000583,Customer_583,Poland,1496,1,1,1496,1
C003028,Customer_3028,Poland,1495,2,1,747.5,0.5
C005998,Customer_5998,Germany,1495,1,0,1495,0
C002908,Customer_2908,United Kingdom,1495,1,0,1495,0
C003098,Customer_3098,Unknown,1494,1,0,1494,0
C001076,Customer_1076,Unknown,1494,1,1,1494,1
C008807,Customer_8807,Germany,1492,1,0,1492,0
C002244,Customer_2244,United Kingdom,1491,1,1,1491,1
C006993,Customer_6993,Germany,1490,1,0,1490,0
C009096,Customer_9096,Germany,1489,1,1,1489,1
C007079,Customer_7079,France,1488,1,1,1488,1
C008223,Customer_8223,Unknown,1487,1,1,1487,1
C005149,Customer_5149,United Kingdom,1486,1,0,1486,0
C010749,Customer_10749,United Kingdom,1486,1,0,1486,0
C006281,Customer_6281,United Kingdom,1483,1,1,1483,1
C009233,Customer_9233,France,1482,1,0,1482,0
C011911,Customer_11911,Poland,1480,1,1,1480,1
C008289,Customer_8289,Poland,1478,1,0,1478,0
C002873,Customer_2873,Unknown,1476,1,1,1476,1
C000472,Customer_472,Poland,1473,1,0,1473,0
C007085,Customer_7085,France,1473,1,1,1473,1
C009152,Customer_9152,France,1470,1,0,1470,0
C010371,Customer_10371,Germany,1468,1,0,1468,0
C011178,Customer_11178,Unknown,1468,1,0,1468,0
C004403,Customer_4403,United Kingdom,1467,1,0,1467,0
C007521,Customer_7521,France,1467,1,1,1467,1
C003394,Customer_3394,France,1461,1,1,1461,1
C008728,Customer_8728,Germany,1460,1,0,1460,0
C004794,Customer_4794,France,1460,1,0,1460,0
C000353,Customer_353,United Kingdom,1458,1,1,1458,1
C005969,Customer_5969,France,1458,1,0,1458,0
C006130,Customer_6130,France,1456,1,0,1456,0
C009868,Customer_9868,United Kingdom,1452,1,0,1452,0
C006754,Customer_6754,Germany,1452,1,0,1452,0
C007217,Customer_7217,Poland,1452,1,0,1452,0
C003122,Customer_3122,Unknown,1452,1,1,1452,1
C008936,Customer_8936,Unknown,1450,1,0,1450,0
C008066,Customer_8066,Germany,1448,1,1,1448,1
C011304,Customer_11304,France,1448,1,0,1448,0
C005984,Customer_5984,Germany,1446,1,0,1446,0
